timestamp,​0x8c117a0661568a6189Dc65a53A5E1CC2312a22a3,​0xC7F9Ee3468BF061F64eCb960ed51Ab2362f122d7,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0x8afaeD312996c8a3984c83e9d092fAa970F9D055,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0x65297D558C7D6D3E28F3F64FB6F742e51C0eC59E,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x8108341228820d723C757f0113529999EBE4336d,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0xA540fb50288cc31639305B1675c70763C334953b,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0x1b60364F43598F1C4F95e25d5BDd0408E0FC939f,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0xC5D5656a0E1fcaed203128B32121acb8F008a3Dc,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0x6a0c50788E462f322959A2458687096994d66316,​0x409B512e1cf94500877C5353B2a0C13B2d24914F,​0x778FDaf34BB5993D69968f541152451241Fab7e3,​0x839E279E912416EBE17860319F177cB10A145070,​0x3496B716605d96Ecb50c10Fea2e0bAf11439bD7C,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x107B8C8a12f24f6bfec6aB480B4C843291e1575e,​0x5ae7d1C67Bb65751379c895E74ae9A8bdd71d8d2,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xfF43229E1A7257CEcD40e112AC35B5219CD2D076,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x8455A0a413b5304a6780f4a249315dE756400941,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x9697E724610505474936ec1382Edceb5AA52F295,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0x169098F5d8dAA1Dbf114a32592d857C537C39944,​0x00000000016697Fa9A9C8e2889E28D3D9816A078,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0xd64AF081df9673A1472fBe878828AB119d33D612,​0x00413793A34097c1A89f70a0c6917d67948eCA8a,​0x533344cFdF2a3E911E2CF4c6f5ED08e791F5355f,​0x387f28c3560464FbA2dcbAC7BfE331F023108bd9,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0xb80C9b1b4F894F9669796A0605A9DAA0E80E6912,​0xB944d13b2f4047fc7bd3F7013bcf01b115fb260d,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0xaEA57cBf427757d9D51F0FB024cd7DFEB15c0275,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xE23b713BF714E0EA9A319A54a8c3eB0f6687346E,​0x513B7b3993db3E7E7107D9cdf3Aca44DFCB52984,​0x97deC872013f6B5fB443861090ad931542878126,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x54bc3fE4E8C377246aCd5b4c25705c1b4324e859,​0xfFd70ED81Bd9eeFe8D0ef4cBbfAfb40C234Ff957,​0x40ddBf3BdE9c33661C8B4a4E9045eE7Ade9E7102,​0x6d5fe1342745230063BE26117Abb4612d9876Ba5,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x8e5272Cec02272e232C4C8bDd1d64D3a4AA532e5,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0x9Ce8f85083FCF364467A827CB15730102306ed1C,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x4072738015369c0DEC57Dc81567a4E645b41b335,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x36691C4F426Eb8F42f150ebdE43069A31cB080AD,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0x8f9F67770C8CBfff7d5748d15996DC1CFB2FC5fC,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x1b25Cd78c96e5d311D322D93f59fEA85d9E45d1B,​0x84D99eF0F45A7D16a61F83955Cc3147fFaeA9a3A,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0xE7F21B524afB11775Fbe4406584Ce82d758E36C0,​0xaA6B5fCb8bc2C3d6C4b56735fFcC44390820ed2C,​0x8c2fD1F3Ae6162FD3CB3157222DC3979B42E699e,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,​0xaa6Ad7089a5Ce90b36bd2a839ACdCA240F3E51C8,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x79B062583CA4421a0c97Eb3458815051E6302343,​0x2c9Bd9Db61eCCF16eD766b598bC5e0706c992296,​0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0xA7327e2F824CA49c95390d288aAe54c671C67333,​0x785CfC135cd5E26f55a791D177C3cbDFB16F9fEA,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x82da82DBe384736e4Dd95615D8036Cc472773F5A,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x0EeE4F79425Fa32181B208C5F65a2E799cd24959,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x22a8758b1746648d0928deDbbbc5D8A54dd69840,Other
1567187642000,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,1.81,,,,0.09
1567255013000,,,,,,,,,,,,,,,,,,,,,,1.19,,,0.75,,,,,,,,,,,,,,,,,,,,,5.82,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,0.84,7.44
1567321929000,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,1.30,,,,0.06
1567389294000,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,1.46,0.01
1567457291000,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,0.56,,,,,,2.97,0.99
1567524520000,,,,,,,,,,,,,,,,,,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28,0.10
1567591445000,,,,,,,,,,,,,,,,,,,,,,,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,0.23,,,,,,,,,,,,,,0.92,,,0.65,,,0.72,1.38
1567658685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,
1567726271000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,0.99,,,2.73,0.04
1567794373000,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,8.86
1567860872000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,4.91,2.62
1567928417000,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,0.30
1567996252000,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.30
1568063465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,0.09
1568130759000,,,,,,,,,,,,,,,,,,,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,2.07,1.99
1568198340000,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,0.03
1568266003000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,0.90
1568332434000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,0.42
1568400865000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,
1568467502000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.88
1568535532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,0.94,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,0.88,,,,,0.95,,,2.26,1.19
1568603177000,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,0.03
1568669970000,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,2.53
1568737700000,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,2.56
1568803850000,,,,,,,,,,,,,,,,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,1.30,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.92,,,,,,6.62,1.12
1568871705000,,,,,,,,,,,,,,,,,,,,,,,,,16.05,1.80,,,,,,,,1.07,,,,2.91,,,,,,,,4.43,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,3.82,,,25.00,5.12
1568939678000,,,,,,,,,,,,,,,,,,,,,,,,,20.69,,,,,,,,,2.00,,,,,,,,,,,,10.38,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,4.78,,,30.65,1.52
1569006694000,,,,,,,,,,,,,,,,,,,,,,,,,20.71,1.97,,,,,,,,,,,,,,,,,,,,14.41,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,4.72,,,51.43,4.42
1569074199000,,,,,,,,,,,,,,,,,,,,,,,,,17.19,,,,,,,,6.86,,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,2.91,,,,5.07,,,5.51,,,25.00,20.39
1569142150000,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,1.10,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,1.95,,,30.24,0.17
1569209597000,,,,,,,,,,,,,,,,,,,,,,,,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,0.02,,,10.61,1.67
1569276280000,,,,,,,,,,,,,,,,,,,,,,,,,5.51,,,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,1.01,,8.50,,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,,8.87,3.25
1569344903000,,,,,,,,,,,,,,,,,,,,,,0.09,,,4.98,,,,,,,,,,,,,,,,,,,,,2.40,,,,,,,,,,,,,2.10,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,3.08,,,29.24,3.32
1569412741000,47.41,,,,,,,,,,,,,,,,,,,,,6.46,,,7.51,,,,,,,,,1.63,,,,,,,,,,,,15.02,,,,,,,,,,,,,,2.10,,,,,1.00,,,,16.05,,,,,,,,,,,,,,,,,,,,,,33.21,,,,,,,17.95,,,23.52,11.13
1569480328000,,,,,,,,,,,,,,,,,,,,,,,,,13.04,,,,,,,,,,,,,,,,,,,,,4.42,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10,,,,,,,,,,36.99,4.80
1569548219000,,,,,,,,,,,,,,,,,,,,,,,,,13.32,2.18,,,,,,,,,,,,,,,,,,,,7.53,,,,,,,,,,,,,,,,,,,4.50,,,,8.48,,,,,,,,,,,,,,,,,,,,,,3.68,,,,,,,1.20,,,50.07,22.36
1569615424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,1.11,,,,,,,1.17,,,13.27,0.51
1569683184000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,3.30,,,,1.85,,,1.15,,,8.69,1.11
1569751196000,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,1.10,,,12.42,1.05
1569817983000,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,1.01,,,,,,,,,,6.37,0.72
1569885879000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,0.11,,0.65,,,,,,,,,,10.03,2.86
1569953471000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,0.76,,,2.09,,,7.35,0.53
1570021093000,,,,,,,,,,,,,,,,,,,,,,2.97,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,0.75,,,,,,,,,,,,,,,,1.96,,,,,,,,,,1.09,,,,1.17,,,5.26,,,21.22,0.56
1570088581000,,,,,,,,,,,,,,,,,,,,,,,,,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75,,,,,,,,,,,,,,0.40,,,,,,,,0.69,,,,0.16,,0.41,,,2.74,,,7.67,18.55
1570156245000,,,,,,,,,,,,,,,,,,,,,,,,,1.10,,,,,,,,,2.80,,,,,,,,,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,,,,,,,,0.87,,,,,,1.07,,,5.33,,,3.77,1.22
1570223512000,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,1.52,,,,,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,6.08,,,,3.86,,,1.80,,,,0.78
1570290984000,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,0.99,,,,0.77,,,,,,,0.47
1570358020000,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,0.63,,2.08,,,,0.68,,,4.14,,,,14.77
1570424401000,,,,,,,,,,,,,,,,,,,,,,,,,2.10,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,0.58,,,0.51,,,,5.16
1570492273000,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,0.62,,2.52,,,,,,,0.03,,,10.79,3.13
1570560314000,,,,,,,,,,,,,,,,,,,,,,,,,4.35,,,,0.07,,,,,,,,,,,,,,,,,4.92,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,2.69,,0.61,,,,,,,,,,14.96,,,,3.08,,,8.39,,,,6.68
1570628456000,,,,,,,,,,,,,,,,,,,,,,1.40,,,6.80,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,5.00,,9.50,,13.26,,,,,,,,,,2.23,11.58,1.36,,,,,,,,0.08,,22.85,,,,5.79,,,12.92,,,,19.23
1570696365000,,,,,,,,,,,,,,,,,,,,,,,,,6.01,,,,,,,,,,,,,4.03,,,,,,,,14.87,,,,,,,,,,,,,1.35,,,,,,4.56,,3.03,,,,,2.68,,,,,,,,,0.73,,,,,,,,,,13.36,,,,6.30,,,7.66,,,,10.38
1570764407000,,,,,,,,,,,,,,,,,,,,,,,,,10.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,13.00,,,,6.39,,,14.67,,,,0.30
1570832121000,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,0.90,,,,,,,,,,4.02,,,,4.15,,,10.00,,,,3.16
1570900657000,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,0.58,,,,4.32,,,1.88,,,,3.52
1570967603000,,,,,,,,,,,,,,,,,,,,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,3.10,,,,,,,,,,1.55,,,,4.15,,,3.11,,,,6.64
1571036079000,,,,,,,,,,,,,,,,,,,,,,6.70,,,5.21,,,,,,,,,13.67,,,,,,,,,,,,29.68,,,,,0.02,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,0.75,5.31,6.04,,,,,,,,,,5.17,,,,4.73,,,13.51,,,,18.05
1571103316000,,,,,,,,,,,,,,,,,,,,,,2.87,,,12.09,,,,,,,,,2.39,,,,,,,,,,,,27.26,,,,,,,,,,,,,2.14,,,,,,8.64,,6.50,,,,,,,,,,,,7.38,17.24,0.18,,,,,,,,,,39.70,,,,3.23,,,25.53,,,6.97,48.52
1571171084000,,,,,,,,,,,,,,,,,,,,,,,,,6.96,,,,,,,,,,,,,0.42,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,1.50,,4.75,,,,,,,,,,,,,2.04,1.84,,,,,,,,0.86,,3.97,,,,,,,8.84,,,40.53,14.74
1571239896000,,,,,,,,,,,,,,,,,,,,,,,,,14.65,,,,,,,,,,,,,0.92,,,,,,,,17.70,,,,,,,,,,,,,0.40,1.94,,,,,5.75,,1.01,,,,,0.08,,,,,,,3.49,,2.27,,,0.02,,,,,,,,,,,3.90,,,11.64,,1.94,38.69,13.57
1571307873000,,,,,,,,,,0.01,,,,,,,,,,,,,,,4.55,,,,,,,,,1.40,,,,,,,,,,,,3.92,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,0.91,,1.54,,,,,,,,,,,,,,1.07,,,7.52,,,47.33,6.52
1571376291000,,,,,,,,,,,,,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,,,,,,,,,1.00,,0.75,,,,,,,,,,,,,,0.45,,,0.01,,,,,,,,,,,2.06,,,6.59,,,3.37,9.79
1571444011000,,,,,,,,,,0.14,,,,,,,,,,,,,,,1.40,,,,,,,,,,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,,,,,,,,,1.60,,,4.72,,,,,,,,,,,,,,,,,17.81,9.47
1571512073000,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,0.29,,,,,,,,2.54,,,,,,,,,,,,,,7.24,,,,,,,,,,,,,,0.70,,,2.12,,,16.52,0.33
1571579975000,,,,,,,,,,,,,,,,,,,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,19.21,,,16.85,,,,,,,,,,,,,,2.49,,8.92,27.10,11.20
1571648150000,,,,,,,,,,0.00,,,,,,,,,,,,,,,8.85,,,,,,,,,0.63,,,,,,,,,,,,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,6.81,,,9.22,,,6.63,2.26
1571716619000,,,,,,,,,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,,,,,,,,,,5.97,,,,,,,,,,,,,,,,,,,,,4.83,,,,,,,,,,,,,,0.10,,,0.94,,,,,2.10,,,,,,1.65,,,,,,17.04,13.13
1571783991000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,0.29,,,0.61,,,,,,,,,0.95,,0.70,,,1.58,,,6.90,1.59
1571851268000,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,5.85,,,14.89,,,,,3.02,,,,,,5.40,,,2.03,,,40.70,3.16
1571920923000,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,1.59,,,,,,,,,,,2.30,,,2.00,,,14.08,2.08
1571990353000,,,,,,,,,,0.17,,,,,,,,,,,,,,,1.55,,,,,,,,,0.44,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,4.90,,,,,,,,,,,1.88,,,0.83,,,8.84,0.03
1572060724000,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,34.88,,,,,,,,,,,,,3.00,,,,,,2.28,,,,,,,0.45,,,,,,,,,0.58,,,16.08,,,,,,,,,,,8.08,,,6.87,,,24.18,17.34
1572129485000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,7.74,,,,,1.16,,,,,,2.94,,,3.01,,,37.11,1.08
1572198558000,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,8.16,,,,,,,,,,,,,0.31,10.39,,,,,,,2.50,,,,,,,,,,,,,,1.00,,,5.17,,,,,,,,,,,1.28,,,3.98,,,18.88,3.79
1572267917000,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,,0.19,,,,,,,,4.64,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,7.23,,,2.45,,,,,0.14,,,,,,0.62,,,,,,9.70,0.52
1572337649000,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,0.01,,,2.41,,,,,,,,,,,1.61,,,1.76,,,0.84,3.56
1572406531000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,0.23,,,4.41,,,,,3.51,,,,,,0.58,,,6.06,,0.87,7.96,6.13
1572476793000,,,,,,,,,,0.79,,,,,,,,,,,,,,,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,3.31,,,17.66,5.16
1572546064000,,,,,,,,,,4.35,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,1.57,,,0.87,,,6.32,0.46
1572615810000,,,,,,,,,,0.01,,,,,,,,,,,,0.48,,,2.80,,,,,,,,,,,,,,,,,,,,,3.21,,,,,,,,,,,,,,,,,,,1.50,,4.50,,,,,,,,,,,,,,0.06,,,3.19,,,,,0.01,,,,,,1.32,,,4.53,,,15.01,12.38
1572684939000,,,,,,,,,,1.33,,,,,,,,,,,,,,,10.65,,,,,,,,,1.66,,,,,,,,,,,,11.57,,,,,6.36,,,,,,,,0.02,,,,,,,,2.52,,,,,,,,,,,,,,,,,9.64,,,,,1.50,,,,,,1.70,,,3.41,,,6.52,14.26
1572754262000,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,2.37,,,2.73,,,4.12,3.16
